1.350000000000000089e+00 5.992967799999995293e-01 7.360960999999992538e-01 9.449189800000006301e-01 8.350216463415840196e-08 5.571134519347611839e-08 3.309450169010158078e-08
1.366666666666666696e+00 6.475718199999995761e-01 7.890164300000002129e-01 1.004433139999999725e+00 8.888024295503055149e-08 5.455742504467929713e-08 3.299737902474613305e-08
1.383333333333333304e+00 6.965816299999989525e-01 8.418869899999990025e-01 1.063757869999999883e+00 7.057162192246831835e-08 4.890929606012952539e-08 3.128227964494960156e-08
1.399999999999999911e+00 7.462010499999998103e-01 8.945631399999989242e-01 1.122814469999999787e+00 5.265297037512078173e-08 4.837623945472275158e-08 1.910306098383789204e-08
1.416666666666666519e+00 7.963079799999999153e-01 9.469130000000003378e-01 1.181525060000000238e+00 4.065470781991114253e-08 3.036084073343362478e-08 1.257415896782170143e-08
1.433333333333333126e+00 8.467830099999993365e-01 9.988162499999990729e-01 1.239814149999999060e+00 3.474218656894371328e-08 2.491095176420621907e-08 1.246359395726174290e-08
1.449999999999999734e+00 8.975088899999992265e-01 1.050162739999999317e+00 1.297610109999999040e+00 3.620890253389488418e-08 2.748164939258428437e-08 1.178237050672229984e-08
1.466666666666666341e+00 9.483700499999994094e-01 1.100851199999999253e+00 1.354846049999999025e+00 3.270448391179750132e-08 2.058541244133412369e-08 9.168739786058710218e-09
1.483333333333332948e+00 9.992521199999995218e-01 1.150787989999999539e+00 1.411459770000000447e+00 2.233880375752605502e-08 1.527423231047046998e-08 7.333618358075679581e-09
1.499999999999999556e+00 1.050041450000000154e+00 1.199885930000000656e+00 1.467392860000000354e+00 1.594752913589650725e-08 1.722117835115917345e-08 8.390009520713496626e-09
1.516666666666666163e+00 1.100624699999999123e+00 1.248063319999999976e+00 1.522588999999999970e+00 1.679556521704462961e-08 1.369831547325855207e-08 5.579739300817859725e-09
1.533333333333332771e+00 1.150888569999999334e+00 1.295243060000000668e+00 1.576991780000000176e+00 6.391172660742971378e-09 1.222262175464670598e-08 6.929711254891661215e-09
1.549999999999999378e+00 1.200719539999999697e+00 1.341351969999999838e+00 1.630542529999999601e+00 1.370841323975594179e-08 1.165120320221754697e-08 5.846849553701568917e-09
1.566666666666665986e+00 1.250003760000000241e+00 1.386320270000000576e+00 1.683178269999999088e+00 1.378343634222941176e-08 1.300310052098011239e-08 6.301022823100807265e-09
1.583333333333332593e+00 1.298627039999999511e+00 1.430081200000000052e+00 1.734830369999999178e+00 1.306708660899404229e-08 8.402786624169376096e-09 2.484768608114257440e-09
1.599999999999999201e+00 1.346474969999999161e+00 1.472570810000000563e+00 1.785423800000000227e+00 1.208922749490500052e-08 1.024895342256030038e-08 3.501815273283008334e-09
1.616666666666665808e+00 1.393433149999999898e+00 1.513727899999999238e+00 1.834877219999999198e+00 1.314927669981749055e-08 9.025625059661358360e-09 3.440955305067306599e-09
1.633333333333332416e+00 1.439387430000000023e+00 1.553493979999998942e+00 1.883103650000000684e+00 9.722606878791247123e-09 9.044197426792515546e-09 6.727422898095965486e-09
1.649999999999999023e+00 1.484224389999999616e+00 1.591813379999999611e+00 1.930011759999999299e+00 7.782996302765706260e-09 9.383329062506514473e-09 3.060716627216451869e-09
1.666666666666665630e+00 1.527831709999999177e+00 1.628633409999999060e+00 1.975507229999999836e+00 5.237411790291651397e-09 6.428630508642729332e-09 3.191033501762688147e-09
1.683333333333332238e+00 1.570098749999999654e+00 1.663904539999998988e+00 2.019494399999999246e+00 7.377959965539739668e-09 4.205549024008742652e-09 3.290458212436379345e-09
1.699999999999998845e+00 1.610917020000000477e+00 1.697580569999999511e+00 2.061877550000000170e+00 5.460786891934825208e-09 4.363682328464774506e-09 2.005471295696473030e-09
1.716666666666665453e+00 1.650180759999999580e+00 1.729618789999999962e+00 2.102562109999999151e+00 8.909588298549104854e-09 5.763943020612975640e-09 2.075671956610829037e-09
1.733333333333332060e+00 1.687787459999999129e+00 1.759980170000000399e+00 2.141455499999999290e+00 3.577524916766880064e-09 4.119956691189888814e-09 1.589718872298625216e-09
1.749999999999998668e+00 1.723638369999999753e+00 1.788629419999999470e+00 2.178467760000000197e+00 4.784100230629405081e-09 3.383023363400121610e-09 1.270487361995584446e-09
1.766666666666665275e+00 1.757638970000000356e+00 1.815535049999999373e+00 2.213512030000000408e+00 4.760952447994211236e-09 3.465055534591088319e-09 1.543096328776991301e-09
1.783333333333331883e+00 1.789699419999999819e+00 1.840669350000000648e+00 2.246505009999999913e+00 6.806213253845205340e-09 2.612990008195714288e-09 2.155617065328864369e-09
1.799999999999998490e+00 1.819734969999998953e+00 1.864008309999999113e+00 2.277367359999999508e+00 4.183233603456169202e-09 4.168836438399502410e-09 1.882929231271328535e-09
1.816666666666665098e+00 1.847666229999999743e+00 1.885531489999999977e+00 2.306024340000000450e+00 2.813179689212865748e-09 3.206168769211708461e-09 3.866987197540455520e-10
1.833333333333331705e+00 1.873419500000000681e+00 1.905221799999999632e+00 2.332406450000000575e+00 3.507990891853939264e-09 2.733143426434311940e-09 6.909979664981286500e-10
1.849999999999998312e+00 1.896926999999999808e+00 1.923065239999999676e+00 2.356450170000000455e+00 2.472233859966596464e-09 3.509407799887524844e-09 1.500974248736476391e-09
1.866666666666664920e+00 1.918127059999999773e+00 1.939050619999999725e+00 2.378098700000000676e+00 3.136989738829657327e-09 3.169830618391413579e-09 7.338178591260337785e-10
1.883333333333331527e+00 1.936964229999999176e+00 1.953169239999999363e+00 2.397302419999999046e+00 3.949015611083453743e-09 3.075969460248009170e-09 2.791286382794001651e-09
1.899999999999998135e+00 1.953389440000000477e+00 1.965414490000000569e+00 2.414019310000000473e+00 2.397643297083747269e-09 2.779329823077953309e-09 1.074600399499655109e-09
1.916666666666664742e+00 1.967360049999999916e+00 1.975781559999999715e+00 2.428214880000000520e+00 2.063094346125110779e-09 2.913275837858620237e-09 1.073882333886846276e-09
1.933333333333331350e+00 1.978839920000000419e+00 1.984267040000000648e+00 2.439861869999999655e+00 1.770397115921355619e-09 3.131615349496637181e-09 9.446290587956531775e-10
1.949999999999997957e+00 1.987799450000000689e+00 1.990868649999999462e+00 2.448939639999998974e+00 3.130650024906522125e-09 2.469156381820941530e-09 1.547563312421198847e-09
1.966666666666664565e+00 1.994215580000000543e+00 1.995584909999999823e+00 2.455433400000000432e+00 1.213038256494981887e-09 2.877938537736362145e-09 6.412447812883996105e-10
1.983333333333331172e+00 1.998071850000000538e+00 1.998414970000000679e+00 2.459333340000000589e+00 3.427822913193917841e-09 3.399641849272161534e-09 2.033029907761194904e-09
1.999999999999997780e+00 1.999358369999999496e+00 1.999358369999999496e+00 2.460633919999999364e+00 2.803894363386137774e-09 1.700205166353124519e-09 2.041087119684688700e-09
